category,record_index,point_count,hmin,hmax,haverage,vmin,vmax,vaverage,hrange,vrange
drone,1733,100,1179.45,1305.64,1220.76,76.286,96.8501,86.0035,126.184,20.5642
drone,1734,100,1193.87,1315.95,1229.44,78.5765,96.6547,87.4578,122.079,18.0782
drone,1735,100,1202.6,1331.74,1240.09,79.8469,98.313,89.0222,129.142,18.4661
drone,1736,100,1209.61,1337.86,1250.09,69.8475,90.0296,80.0096,128.246,20.1821
drone,1737,100,1217.86,1348.79,1261.06,71.5034,91.8853,81.3847,130.939,20.3819
drone,1738,100,1118.87,1250.24,1160.15,73.2417,93.2788,82.9245,131.374,20.0371
drone,1739,100,1131,1255.01,1170.72,75.0822,94.2888,84.519,124.016,19.2066
drone,1740,100,1141.02,1265.37,1180.57,76.4918,95.2851,85.9739,124.351,18.7933
drone,1741,100,1151.26,1280.75,1190.09,78.2401,97.321,87.4775,129.487,19.0809
drone,1742,100,1161.08,1287.52,1200.14,79.4182,99.5342,89.0021,126.439,20.116
drone,1743,100,1171.06,1300.15,1209.74,70.1429,89.8731,79.8052,129.093,19.7302
drone,1744,100,1183.25,1309.08,1220.86,72.7347,90.9773,81.6181,125.823,18.2426
drone,1745,100,1188.57,1316.88,1229.79,73.7668,92.9246,82.9211,128.317,19.1579
drone,1746,100,1200.53,1328.95,1239.68,75.0176,93.1365,84.4104,128.415,18.1189
drone,1747,100,1209,1334.03,1250.02,76.2948,95.364,86.0386,125.027,19.0692
drone,1748,100,1220.87,1346.94,1260.17,77.8034,97.2621,87.5796,126.069,19.4587
drone,1749,100,1121.19,1246.12,1160.4,80.3246,98.1994,89.0898,124.926,17.8748
drone,1750,100,1132.45,1255.32,1170.09,69.7439,89.7533,79.9423,122.871,20.0094
drone,1751,100,1136.53,1262.91,1179.86,72.8168,91.1593,81.5919,126.385,18.3426
drone,1752,100,1151.74,1280.19,1190.16,73.8996,91.9151,82.8502,128.447,18.0155
drone,1753,100,1157.27,1288.28,1200.37,75.2219,94.3318,84.5161,131.011,19.1099
drone,1754,100,1171.05,1295.57,1210.2,76.1595,95.8294,85.9886,124.524,19.6699
drone,1755,100,1175.57,1308.5,1219.89,78.4964,97.5819,87.489,132.936,19.0855
drone,1756,100,1192.32,1316.22,1230.46,79.5196,98.5042,88.8685,123.903,18.9846
drone,1757,100,1200.65,1325.99,1240.18,70.1,89.617,79.9239,125.347,19.517
drone,1758,100,1211.05,1337.35,1250.48,71.6285,91.2544,81.5195,126.301,19.6259
drone,1759,100,1220.62,1342.65,1260.39,74.1579,91.9006,83.0361,122.038,17.7427
drone,1760,100,1121.23,1245.82,1160.45,75.0878,95.3181,84.6396,124.593,20.2304
drone,1761,100,1125,1257.32,1170.33,77.4402,95.6782,86.0877,132.311,18.238
drone,1762,100,1142.49,1266.62,1180.09,77.9106,96.9582,87.4018,124.133,19.0476
drone,1763,100,1147.87,1275.63,1190.71,78.1917,98.4743,89.1377,127.754,20.2827
drone,1764,100,1158.23,1289.07,1200.21,69.9429,89.5173,80.1088,130.842,19.5744
drone,1765,100,1169.92,1294.16,1210.11,71.7194,91.1189,81.5168,124.234,19.3994
drone,1766,100,1176.33,1303.69,1219.96,73.2471,92.5767,83.0194,127.364,19.3296
drone,1767,100,1191.39,1325.45,1230.5,74.7329,93.5392,84.3495,134.065,18.8063
drone,1768,100,1199.92,1334.08,1240.38,76.1281,95.7079,85.9401,134.157,19.5798
drone,1769,100,1211.23,1338.25,1249.89,78.9572,96.4492,87.6164,127.019,17.492
drone,1770,100,1220.56,1343.55,1260.48,78.4513,98.5197,88.9565,122.99,20.0684
drone,1771,100,1121.1,1246.29,1160.42,70.8901,89.0192,79.9516,125.191,18.1291
drone,1772,100,1129.76,1255.16,1169.91,72.34,91.1965,81.4391,125.394,18.8565
drone,1773,100,1137.82,1273.5,1180.65,73.5236,92.5878,83.1696,135.683,19.0643
drone,1774,100,1152.27,1278.77,1190.53,74.1269,93.3588,84.417,126.504,19.2318
drone,1775,100,1158.63,1285.49,1199.93,76.3361,95.3375,86.1339,126.854,19.0015
drone,1776,100,1168.31,1296.04,1209.88,77.7774,96.7168,87.4894,127.732,18.9394
drone,1777,100,1179.56,1308.9,1219.88,79.5069,98.8859,88.9959,129.34,19.379
drone,1778,100,1191.55,1316.03,1230.01,70.3262,88.9964,79.941,124.481,18.6702
drone,1779,100,1197.82,1328.89,1239.77,72.238,91.2072,81.439,131.069,18.9692
drone,1780,100,1210.67,1335.01,1249.6,72.8893,92.5108,82.9615,124.335,19.6215
drone,1781,100,1220.94,1347.85,1260.32,74.9083,93.8832,84.6327,126.909,18.975
drone,1782,100,1119.61,1251.39,1160.69,77.7209,95.6575,85.9609,131.777,17.9366
drone,1783,100,1127.47,1259.39,1170.65,78.6159,96.5263,87.412,131.915,17.9104
drone,1784,100,1144.05,1263.99,1180.86,80.1289,99.0396,89.0211,119.942,18.9108
drone,1785,100,1147.39,1275.71,1190.67,70.1613,88.7227,79.8361,128.319,18.5614
drone,1786,100,1160.2,1288.38,1200.21,72.555,90.3872,81.5186,128.184,17.8322
drone,1787,100,1170.63,1296.5,1210.51,72.5146,92.1661,83.0499,125.874,19.6515
drone,1788,100,1177.89,1303.69,1220.61,74.836,94.3701,84.4192,125.8,19.5341
drone,1789,100,1186.83,1324.78,1229.83,76.9717,95.2218,85.9023,137.945,18.2501
drone,1790,100,1202.91,1328.22,1240.05,78.4926,96.1116,87.5671,125.305,17.619
drone,1791,100,1210.19,1341.4,1250.16,79.9722,98.8775,89.067,131.208,18.9053
drone,1792,100,1220.54,1343.69,1260.27,69.8301,89.3315,80.1071,123.15,19.5014
drone,1793,100,1122.01,1250.06,1160.14,71.4253,92.1051,81.5372,128.046,20.6798
drone,1794,100,1128.86,1255.71,1170.27,74.0263,92.6328,82.8356,126.846,18.6066
drone,1795,100,1138.24,1263.5,1180.48,74.433,94.1027,84.521,125.254,19.6696
drone,1796,100,1145.38,1279.24,1190.12,76.0477,95.5306,85.9849,133.858,19.4829
drone,1797,100,1159.39,1288.21,1200.07,78.7199,96.6464,87.4973,128.817,17.9265
drone,1798,100,1167.3,1302.29,1210.7,78.8733,99.8224,88.9748,134.985,20.949
drone,1799,100,1178.07,1308.98,1220,70.6388,89.0569,80.2199,130.905,18.4181
drone,1800,100,1190.98,1316.12,1230.45,72.2853,91.3895,81.396,125.137,19.1041
drone,1801,100,1196.41,1329.57,1239.48,73.5118,92.3355,82.9842,133.161,18.8237
drone,1802,100,1208.33,1338.04,1250.02,75.6489,94.4703,84.463,129.714,18.8213
drone,1803,100,1218.77,1349.91,1260.62,75.513,94.953,86.0253,131.139,19.44
drone,1804,100,1117.99,1250.86,1160.8,77.8818,97.1556,87.6483,132.866,19.2738
drone,1805,100,1129.12,1257.57,1170.52,79.7786,98.8355,89.0848,128.444,19.057
drone,1806,100,1139.8,1268.69,1180.81,70.7861,91.3488,80.0476,128.895,20.5626
drone,1807,100,1152.63,1281.29,1190.49,72.3782,91.8075,81.4095,128.667,19.4293
drone,1808,100,1157.99,1284.41,1200.08,74.0164,92.1126,83.0338,126.419,18.0963
drone,1809,100,1169.15,1303.52,1210.32,74.4322,94.1867,84.4507,134.368,19.7545
drone,1810,100,1180.66,1303.2,1220.27,75.5618,95.8274,85.7841,122.542,20.2656
drone,1811,100,1189.34,1318.43,1229.74,79.1641,97.2658,87.5833,129.09,18.1017
drone,1812,100,1203.62,1330.62,1240.22,79.7044,97.8495,89.0468,126.997,18.1451
drone,1813,100,1209.88,1336.99,1250.15,70.4067,89.4862,79.9135,127.11,19.0795
drone,1814,100,1221.92,1344.77,1260.09,72.3383,90.7151,81.4825,122.852,18.3768
drone,1815,100,1115.83,1248.87,1160.49,72.5564,93.1348,82.8709,133.045,20.5784
drone,1816,100,1129.65,1256.81,1170.52,74.8902,94.2534,84.5866,127.161,19.3632
drone,1817,100,1141.36,1268.8,1180.09,76.1921,95.5753,86.1191,127.444,19.3832
drone,1818,100,1149.32,1282.42,1190.31,78.4583,97.501,87.6167,133.1,19.0427
drone,1819,100,1161.2,1285.69,1200.06,79.018,98.2758,89.0126,124.49,19.2577
drone,1820,100,1171.9,1292.31,1209.93,69.8866,88.9666,80.0005,120.407,19.08
drone,1821,100,1179.01,1307.75,1220.69,72.829,90.2505,81.6003,128.744,17.4215
drone,1822,100,1182.67,1313.45,1230.22,73.3998,92.3947,82.9643,130.781,18.9949
drone,1823,100,1198.64,1328.11,1240.84,74.8229,93.3286,84.5068,129.471,18.5056
drone,1824,100,1213.03,1335.94,1250.42,77.3418,95.724,86.2789,122.911,18.3822
drone,1825,100,1220.52,1348.78,1260.89,78.2149,96.3835,87.4904,128.261,18.1686
drone,1826,100,1121.91,1249.95,1160.32,79.9203,97.8878,88.9659,128.038,17.9675
drone,1827,100,1130.43,1253.74,1170.28,71.0741,88.5207,79.9801,123.309,17.4466
drone,1828,100,1139.76,1265.31,1179.66,72.4616,90.8897,81.5282,125.542,18.4281
drone,1829,100,1150.78,1274.73,1189.78,74.2591,92.2853,82.8748,123.957,18.0262
drone,1830,100,1161.24,1285.55,1200.08,75.3295,94.625,84.6302,124.31,19.2955
drone,1831,100,1168.19,1297.79,1210.31,77.0782,95.2826,86.0803,129.604,18.2045
drone,1832,100,1182.78,1313.04,1220.76,78.1477,98.0227,87.4955,130.263,19.875
drone,1833,100,1192.2,1316.72,1230.81,79.1917,98.2183,88.9627,124.523,19.0266
drone,1834,100,1201.76,1331.01,1240.18,70.7743,89.3768,80.0445,129.244,18.6025
drone,1835,100,1208.42,1336.17,1249.92,72.2505,90.4098,81.5337,127.751,18.1593
drone,1836,100,1222.21,1349.03,1259.95,73.029,92.929,82.9572,126.814,19.9
drone,1837,100,1120.62,1246.79,1160.06,75.3621,93.6556,84.3981,126.17,18.2935
drone,1838,100,1129.91,1263.53,1170.41,77.0911,95.8766,85.8899,133.619,18.7854
drone,1839,100,1139.01,1268.03,1179.94,78.4769,96.7269,87.4513,129.022,18.25
drone,1840,100,1153.72,1279.38,1190.46,79.3874,98.6936,89.1883,125.662,19.3062
drone,1841,100,1161.23,1286.25,1200.24,70.5039,90.2345,80.113,125.022,19.7306
drone,1842,100,1171.93,1295.12,1210.13,70.993,91.4939,81.5597,123.197,20.5009
drone,1843,100,1180.42,1309.17,1220.34,72.9593,92.5049,82.9864,128.751,19.5456
drone,1844,100,1183.82,1320.07,1230.03,74.9059,94.7102,84.5965,136.259,19.8043
drone,1845,100,1200.39,1327.72,1240.14,76.6684,95.1389,86.0989,127.329,18.4705
drone,1846,100,1208.87,1333.33,1249.91,77.5288,96.1188,87.5267,124.468,18.5901
drone,1847,100,1219.61,1344.62,1260.27,80.0296,99.002,89.0132,125.014,18.9724
drone,1848,100,1117.1,1248.71,1160.29,70.538,89.6884,80.1584,131.609,19.1504
drone,1849,100,1132.83,1263.1,1170.37,71.7915,90.9152,81.3839,130.273,19.1237
drone,1850,100,1137.45,1266.49,1179.95,73.9078,91.867,82.8535,129.037,17.9592
drone,1851,100,1150.15,1276.38,1190.5,75.6062,94.3112,84.6217,126.228,18.7049
drone,1852,100,1160.93,1287.8,1200.4,75.3532,95.5999,85.77,126.866,20.2467
drone,1853,100,1171.66,1293.45,1210.42,77.075,97.4559,87.6724,121.79,20.3809
drone,1854,100,1179.84,1311.47,1219.94,79.0985,99.0124,88.8911,131.635,19.9138
drone,1855,100,1190.34,1315.41,1230.68,70.7072,89.5992,79.908,125.062,18.892
drone,1856,100,1197.5,1329.99,1240.01,70.9453,90.6118,81.3066,132.482,19.6665
drone,1857,100,1211.79,1336.86,1250.35,73.3278,92.2974,83.0981,125.063,18.9696
drone,1858,100,1222.84,1343.14,1260.01,74.3772,93.6062,84.5845,120.294,19.229
drone,1859,100,1120.59,1247.73,1160.53,77.1267,95.5207,85.9662,127.141,18.394
drone,1860,100,1130.36,1254,1169.4,77.9991,97.0337,87.493,123.642,19.0346
drone,1861,100,1135.21,1268.84,1179.84,79.731,97.8686,88.9521,133.624,18.1375
drone,1862,100,1152.04,1284.44,1190.27,70.315,88.4484,79.9435,132.406,18.1334
drone,1863,100,1153.45,1288.54,1200.19,72.1766,91.9182,81.4683,135.085,19.7416
drone,1864,100,1169.82,1298.14,1210.7,73.927,92.2039,83.1405,128.315,18.2769
drone,1865,100,1181.26,1306.62,1219.77,74.3955,93.4472,84.4973,125.363,19.0518
drone,1866,100,1187.33,1320.43,1230.03,76.7791,95.9259,86.074,133.1,19.1468
drone,1867,100,1196.53,1324.41,1239.49,77.4019,97.6011,87.5098,127.883,20.1992
drone,1868,100,1211.72,1338.84,1250.71,79.5652,98.6642,89.0078,127.116,19.099
drone,1869,100,1219.45,1345.32,1260.5,70.792,88.8629,79.9267,125.864,18.0709
drone,1870,100,1121.28,1247.96,1160.58,70.2207,91.6613,81.6677,126.679,21.4406
drone,1871,100,1126.9,1258.45,1170.36,73.2579,91.6328,82.9853,131.558,18.3749
drone,1872,100,1141.84,1266.23,1179.93,74.7873,93.2969,84.6131,124.388,18.5096
drone,1873,100,1146.84,1279.52,1190.17,76.2705,96.4294,85.9532,132.678,20.1589
drone,1874,100,1160.22,1293.83,1200.52,78.2337,96.817,87.3344,133.615,18.5833
drone,1875,100,1171.35,1296.04,1210.56,79.2682,98.4643,88.8697,124.693,19.1961
drone,1876,100,1178.99,1307.65,1220.05,70.1787,89.5375,79.9292,128.666,19.3587
drone,1877,100,1189.56,1319.01,1230.61,71.9774,90.0517,81.4033,129.445,18.0742
drone,1878,100,1200.13,1331.15,1240.44,73.8695,92.6175,82.9984,131.019,18.748
drone,1879,100,1211.42,1336.09,1249.7,74.9275,93.8191,84.4556,124.671,18.8916
drone,1880,100,1222.07,1347.18,1260.06,76.909,95.5965,86.0924,125.107,18.6875
drone,1881,100,1119.78,1247.91,1160.08,78.4753,97.7389,87.3575,128.131,19.2636
drone,1882,100,1130.52,1257.69,1170.3,78.6594,97.6297,88.6616,127.164,18.9702
drone,1883,100,1139.94,1267.26,1180.22,70.1691,89.0229,80.0308,127.321,18.8538
drone,1884,100,1148.65,1273.81,1191.01,72.2589,90.7339,81.6353,125.163,18.4749
drone,1885,100,1156.81,1291.84,1199.91,73.5442,92.2769,83.0782,135.03,18.7327
drone,1886,100,1170.8,1293.18,1210.02,75.2785,93.9171,84.6202,122.386,18.6386
drone,1887,100,1180.26,1304,1220.09,76.4421,95.4585,86.0905,123.736,19.0165
drone,1888,100,1190.64,1317.77,1230.11,77.7199,96.0518,87.2125,127.129,18.3319
drone,1889,100,1199.27,1327.56,1240.5,79.6946,98.699,89.0104,128.283,19.0044
drone,1890,100,1209.91,1338.07,1250.29,70.7485,89.1489,79.9968,128.16,18.4004
drone,1891,100,1217.97,1346.82,1260.45,72.2394,91.107,81.704,128.847,18.8676
drone,1892,100,1122.16,1254.43,1160.3,73.9799,91.8356,83.0626,132.271,17.8557
drone,1893,100,1128.66,1253.86,1169.97,75.0023,94.5076,84.4546,125.206,19.5053
drone,1894,100,1141.42,1270.98,1180.04,76.6542,95.3364,86.1515,129.563,18.6822
drone,1895,100,1143.79,1278.74,1190.48,77.1847,98.3942,87.5137,134.946,21.2095
drone,1896,100,1161.58,1283.15,1199.94,79.6633,99.4933,89.1657,121.569,19.8301
drone,1897,100,1167.66,1296.31,1210.48,69.6204,89.7094,80.2108,128.65,20.089
drone,1898,100,1181.2,1306.9,1220.17,71.9186,91.9103,81.6625,125.706,19.9917
drone,1899,100,1190.56,1317.06,1230.58,73.9081,93.501,83.0132,126.501,19.5928
drone,1900,100,1197.98,1328.89,1240.55,74.2525,93.7216,84.3655,130.91,19.469
drone,1901,100,1210,1339.8,1250.56,76.5924,96.7489,85.9889,129.8,20.1565
drone,1902,100,1217.26,1349.74,1259.98,78.0403,96.3664,87.3567,132.486,18.3261
drone,1903,100,1119.13,1256.82,1160.38,78.7124,98.2436,88.9352,137.688,19.5312
drone,1904,100,1125.75,1259.19,1169.87,71.4084,89.1191,80.086,133.439,17.7107
drone,1905,100,1137.01,1264.65,1179.95,71.3195,91.9818,81.5149,127.633,20.6623
drone,1906,100,1150.51,1276.64,1190.34,73.3801,93.0607,83.0672,126.128,19.6806
drone,1907,100,1160.61,1292.84,1199.81,75.639,93.5457,84.6089,132.229,17.9067
drone,1908,100,1168.09,1302.76,1210.33,76.7974,95.2576,86.0806,134.671,18.4602
drone,1909,100,1180.59,1307.51,1219.68,77.8541,97.2237,87.4474,126.912,19.3696
drone,1910,100,1189.85,1321.25,1230.52,78.8068,98.0279,88.9825,131.393,19.2211
drone,1911,100,1198.72,1325.41,1240.56,70.8908,89.2535,79.9038,126.693,18.3628
drone,1912,100,1209.97,1339.27,1250.42,71.5643,90.2058,81.4351,129.304,18.6414
drone,1913,100,1221.01,1346.96,1260.1,72.6755,92.6996,82.9806,125.949,20.0241
drone,1914,100,1116.76,1244.71,1159.95,75.6814,94.5996,84.6465,127.953,18.9182
drone,1915,100,1129.73,1258.22,1169.93,77.3923,96.0784,85.9267,128.497,18.6862
drone,1916,100,1140.19,1272.33,1180.36,76.6324,97.9282,87.6906,132.143,21.2958
drone,1917,100,1152.17,1279.32,1190.35,79.2551,99.0466,88.9314,127.151,19.7915
drone,1918,100,1159.41,1287.84,1199.95,70.8819,88.8907,79.9907,128.427,18.0088
drone,1919,100,1168.59,1302.66,1210.14,71.9987,89.9044,81.5055,134.069,17.9057
drone,1920,100,1176.49,1306.64,1220.16,73.1291,92.661,82.9488,130.143,19.5319
drone,1921,100,1190.96,1315.46,1230.76,75.6079,94.4217,84.353,124.502,18.8138
drone,1922,100,1200.92,1327.34,1240.43,77.1674,95.9799,86.0292,126.416,18.8124
drone,1923,100,1211.38,1339.61,1250.15,77.9416,97.1685,87.4417,128.229,19.2269
drone,1924,100,1220.27,1349.75,1260.47,79.7641,98.9214,89.0664,129.479,19.1572
drone,1925,100,1121.21,1241.69,1160.31,71.0352,89.7822,80.2624,120.481,18.7471
drone,1926,100,1129.21,1256.29,1170.48,73.0491,90.5677,81.6866,127.073,17.5186
drone,1927,100,1138.79,1269.15,1179.71,73.75,92.6607,83.1217,130.358,18.9107
drone,1928,100,1151.89,1279.86,1190.66,75.6601,94.0902,84.4834,127.968,18.43
drone,1929,100,1156.85,1287.53,1200.19,76.7189,94.5647,85.811,130.68,17.8457
drone,1930,100,1169.68,1297.35,1210.32,78.6315,96.2994,87.578,127.674,17.6679
drone,1931,100,1182.69,1309.39,1219.81,79.7086,97.5906,88.942,126.694,17.882
drone,1932,100,1189.99,1320.01,1229.9,70.8066,89.6304,80.064,130.011,18.8238
drone,1933,100,1200.56,1321.12,1241.17,71.4079,90.6621,81.4051,120.563,19.2542
drone,1934,100,1209.93,1337.08,1250.28,73.4906,92.1704,83.0065,127.15,18.6797
drone,1935,100,1219.19,1344.19,1260.18,75.0618,93.9901,84.375,125.007,18.9283
drone,1936,100,1118.86,1248.73,1160.48,77.1303,95.0929,85.8835,129.87,17.9626
drone,1937,100,1131.55,1254.63,1170.05,78.2859,96.8945,87.6637,123.071,18.6087
drone,1938,100,1139.28,1264.39,1179.76,78.836,98.0349,89.0192,125.114,19.1989
drone,1939,100,1152.91,1276.2,1189.71,71.1383,89.5526,80.1306,123.288,18.4143
drone,1940,100,1161.56,1290.22,1200.32,71.8624,91.0604,81.4833,128.668,19.198
drone,1941,100,1170.49,1302.13,1210.04,73.1249,92.6776,82.9761,131.643,19.5527
drone,1942,100,1179.36,1309.89,1220.86,75.2101,93.8349,84.63,130.525,18.6249
drone,1943,100,1188.9,1313.83,1229.41,75.9494,95.4853,85.8076,124.927,19.5359
drone,1944,100,1198.05,1326.07,1241.23,78.1784,97.0713,87.5481,128.022,18.8929
drone,1945,100,1210.16,1336.74,1250.84,79.5377,98.626,89.236,126.572,19.0883
drone,1946,100,1219.1,1345.37,1260.68,70.5989,90.2553,79.9139,126.267,19.6564
drone,1947,100,1123.34,1248.12,1161.22,72.0631,90.3341,81.5854,124.781,18.271
drone,1948,100,1134.12,1259.47,1170.45,73.9818,91.8735,83.0352,125.348,17.8917
drone,1949,100,1138.73,1271.22,1179.98,75.1803,94.3423,84.6514,132.485,19.162
drone,1950,100,1148.01,1277.24,1190.28,76.5515,95.8183,86.122,129.225,19.2668
drone,1951,100,1158.78,1287.54,1200.07,77.859,96.4513,87.3991,128.767,18.5923
drone,1952,100,1171.69,1298.33,1210.35,79.4886,97.7945,89.104,126.639,18.306
drone,1953,100,1181.37,1306.1,1220.06,70.6208,89.9384,79.951,124.732,19.3176
drone,1954,100,1188.19,1318.41,1230.18,72.0651,90.8159,81.4018,130.218,18.7508
drone,1955,100,1200.98,1325.55,1240.97,73.511,92.2181,82.9188,124.566,18.7071
drone,1956,100,1209.69,1333.13,1250.53,75.2979,93.5895,84.5597,123.443,18.2916
drone,1957,100,1216.64,1348.39,1259.85,76.6677,97.2622,86.0289,131.746,20.5945
drone,1958,100,1119.98,1250.38,1161.07,77.8825,97.0759,87.5834,130.4,19.1934
drone,1959,100,1131.4,1256.32,1170.66,79.6804,97.9384,89.1323,124.925,18.258
drone,1960,100,1140.1,1268.09,1180,70.0942,88.6985,79.8699,127.995,18.6044
drone,1961,100,1148.84,1276.46,1190.18,71.8553,91.0274,81.4154,127.614,19.1721
drone,1962,100,1155.93,1283.42,1200.01,73.7318,92.4934,83.1523,127.494,18.7616
drone,1963,100,1168.25,1298.86,1210.61,74.8446,94.0825,84.4704,130.607,19.2379
drone,1964,100,1182.2,1305.65,1220.43,76.6021,95.5668,86.2272,123.445,18.9647
drone,1965,100,1187.23,1324.21,1230.47,76.7159,96.7383,87.5453,136.977,20.0224
drone,1966,100,1199.28,1334.35,1239.71,80.3089,98.6433,89.1876,135.067,18.3344
drone,1967,100,1212.12,1337.54,1250.87,70.6398,89.5024,79.8959,125.42,18.8626
drone,1968,100,1222.69,1347.9,1260.18,71.3212,90.8286,81.6839,125.21,19.5074
drone,1969,100,1119.98,1245.44,1160.86,72.4204,92.9237,83.1795,125.467,20.5033
drone,1970,100,1126.72,1264.97,1170.14,75.197,94.3779,84.4928,138.248,19.1809
drone,1971,100,1136.79,1268.29,1180.63,76.5191,95.1294,86.1262,131.501,18.6103
drone,1972,100,1150.75,1278.65,1191.14,77.1808,97.3682,87.363,127.901,20.1875
drone,1973,100,1158.1,1285.53,1200.4,79.7088,98.8362,89.0496,127.428,19.1274
drone,1974,100,1170.57,1295.17,1209.62,70.0976,89.5682,80.215,124.605,19.4706
drone,1975,100,1180.69,1305.36,1220.56,71.8052,92.0237,81.6222,124.671,20.2184
drone,1976,100,1192.12,1318.07,1230.97,73.5092,92.4807,83.0351,125.949,18.9716
drone,1977,100,1199.75,1326.92,1240.2,75.199,94.5649,84.5621,127.171,19.3659
drone,1978,100,1207.13,1342,1250.44,77.2521,96.0297,85.9944,134.865,18.7777
drone,1979,100,1223.08,1347.42,1260.3,78.3386,96.3263,87.4507,124.34,17.9877
drone,1980,100,1119.28,1246,1159.78,79.4025,98.7875,88.974,126.727,19.3849
drone,1981,100,1130.58,1255.37,1170.19,69.7858,89.5711,79.9777,124.792,19.7853
drone,1982,100,1141.16,1266.8,1180.33,71.7583,91.3321,81.4598,125.635,19.5737
drone,1983,100,1148.83,1273.75,1190.68,73.4293,92.4906,82.9699,124.917,19.0613
drone,1984,100,1159.51,1285.31,1199.38,75.3195,94.2306,84.4074,125.8,18.9111
drone,1985,100,1166.44,1299.78,1210.11,75.8626,96.3038,86.0475,133.336,20.4412
drone,1986,100,1181.44,1302.05,1219.69,78.5774,97.6336,87.49,120.61,19.0562
drone,1987,100,1187.88,1318.94,1229.52,79.1721,97.8926,89.0134,131.054,18.7205
drone,1988,100,1199.59,1327.57,1240.04,70.7758,90.7797,79.862,127.983,20.0039
drone,1989,100,1210.89,1340.78,1250.71,71.8371,90.7012,81.5728,129.892,18.8641
drone,1990,100,1219.49,1343.55,1259.53,73.5499,92.3433,83.1356,124.054,18.7934
drone,1991,100,1118.92,1249.03,1160.1,75.5388,93.8611,84.6108,130.107,18.3222
drone,1992,100,1124.96,1257.42,1170.56,76.5902,95.3168,86.0808,132.46,18.7266
drone,1993,100,1137.26,1268.6,1180.27,78.2673,96.5167,87.5148,131.347,18.2494
drone,1994,100,1144.56,1274.12,1190.17,79.1192,99.098,89.0989,129.561,19.9788
drone,1995,100,1159.7,1284.03,1200.75,69.8601,89.2152,80.1073,124.339,19.3551
drone,1996,100,1170.52,1298.34,1209.62,72.2327,90.7235,81.4143,127.818,18.4908
drone,1997,100,1180.81,1305.37,1219.53,73.9185,93.0646,82.9346,124.561,19.1461
drone,1998,100,1189.45,1317.2,1230.16,75.3505,94.872,84.4967,127.751,19.5215
drone,1999,100,1197.49,1327.45,1240.22,76.3567,96.4614,86.0424,129.955,20.1047
drone,2000,100,1207.93,1339.8,1250.1,77.8828,97.3888,87.2931,131.872,19.506
drone,2001,100,1218.6,1351.28,1260.59,79.4145,98.9529,88.7499,132.68,19.5384
drone,2002,100,1118.65,1244.46,1160.92,71.4258,88.6689,79.9548,125.81,17.2431
drone,2003,100,1127.89,1259.3,1170.04,72.3002,91.8184,81.4869,131.408,19.5182
drone,2004,100,1141.15,1267.32,1180.37,73.905,91.5835,83.0638,126.17,17.6785
drone,2005,100,1150.78,1283.28,1189.6,75.6661,94.2268,84.6292,132.503,18.5607
drone,2006,100,1160.56,1285.94,1199.93,76.1822,95.3064,86.1716,125.376,19.1242
drone,2007,100,1169.89,1299.17,1210.42,77.7647,96.9669,87.3719,129.287,19.2022
drone,2008,100,1180.03,1301.91,1219.61,78.7102,99.2502,89.118,121.887,20.54
drone,2009,100,1186.77,1324.25,1230.41,70.07,89.2905,80.0067,137.482,19.2204
